Anomaly_Index,Predicted_Source_Code,Predicted_Fault_Description,TopFeature_1,TopFeature_2,TopFeature_3,TopContribution_1,TopContribution_2,TopContribution_3
32471,F2L,Feedback Sensor Fault (Low),ic,ia,Vdc,5.58658,2.9785457,-2.9775634
32472,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,5.4882727,0.40292332,-0.37287515
32473,F4L,PV Array Mismatch (Low),Vdc,ib,Vpv,4.7560496,-0.54415673,0.39743698
32474,F3M,Grid Anomaly (Med),Vdc,Vabc,ic,6.149191,0.8358071,-0.533965
32475,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,5.466789,-0.2699041,0.26309523
32476,F4M,PV Array Mismatch (Med),Vabc,Vdc,Vpv,0.8576232,0.66447216,-0.28961563
32477,F1L,Inverter Fault (Low),ic,Vdc,ib,3.7371783,-1.7756171,1.0996159
32478,F1L,Inverter Fault (Low),ic,Vdc,ia,2.88513,-1.8365844,0.785954
32479,F2M,Feedback Sensor Fault (Med),Vdc,ic,ia,3.293592,0.78855217,-0.6890652
32480,F4M,PV Array Mismatch (Med),Vdc,ia,Vabc,4.128978,-0.39909112,-0.13561958
32481,F4L,PV Array Mismatch (Low),Vdc,ib,Vpv,3.918698,0.4514797,0.426709
32482,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8538805,-0.80594677,0.52622956
32483,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,4.349455,0.8873459,0.22144268
32484,F7L,Boost Converter Controller Fault (Low),Vdc,ic,Vabc,5.641659,0.4403154,-0.1859746
32485,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,3.5066862,-1.0537727,-0.39861098
32486,F3M,Grid Anomaly (Med),Vdc,ia,ic,3.167569,-1.0761734,1.0532026
32487,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,4.0229926,0.60798556,0.08137974
32488,F7M,Boost Converter Controller Fault (Med),Vdc,ia,Vabc,4.5909905,0.7591652,-0.26014474
32489,F4L,PV Array Mismatch (Low),Vdc,ib,Vabc,0.74928856,0.5208296,0.46744445
32490,F7L,Boost Converter Controller Fault (Low),Vdc,ib,ic,1.8266867,-0.4045511,-0.3279866
32491,F3M,Grid Anomaly (Med),Vdc,ia,Vabc,6.248302,0.6207085,0.56063396
32492,F7L,Boost Converter Controller Fault (Low),Vdc,Vabc,ib,5.4071984,0.7881254,0.20039043
32493,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,1.3947097,0.65402687,-0.6454621
32494,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491198,-0.8061202,0.5253053
32495,F3M,Grid Anomaly (Med),Vdc,Vabc,Vpv,5.6622458,0.7309392,-0.4990154
32496,F7M,Boost Converter Controller Fault (Med),Vdc,ib,ic,1.8622749,0.7111749,0.25790083
32497,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ib,2.3777182,0.6865321,-0.50472337
32498,F6L,MPPT Controller Fault (Low),Vdc,ic,Vpv,1.5054334,-0.6250339,0.2835868
32499,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,4.0999484,-0.4883377,-0.4815739
32500,F3M,Grid Anomaly (Med),Vdc,ic,Vpv,1.9405427,-1.3070893,-0.18520474
32501,F6L,MPPT Controller Fault (Low),Vdc,ic,Vpv,3.6054263,0.42576617,-0.2047318
32502,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,1.4928937,0.5113255,-0.1501728
32503,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.1847706,0.50296116,0.2359626
32504,F1M,Inverter Fault (Med),Vpv,Vdc,ic,8.534374,1.3588381,0.4725784
32505,F3M,Grid Anomaly (Med),Vdc,Vabc,Vpv,5.5014977,0.5851719,-0.23271234
32506,F7L,Boost Converter Controller Fault (Low),Vdc,ib,Vabc,2.5679352,0.5734935,-0.30434924
32507,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,4.110112,0.1783238,0.08590573
32508,F1L,Inverter Fault (Low),Vdc,ia,Vabc,2.4455152,-2.4294434,0.34657818
32509,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8783715,-0.812974,0.52622956
32510,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,3.820244,0.46258554,0.4356102
32511,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,4.848041,0.5741426,-0.49759305
32512,F7M,Boost Converter Controller Fault (Med),Vdc,ia,Vabc,2.478978,0.6712319,0.4423799
32513,F4M,PV Array Mismatch (Med),ia,Vdc,ic,1.0573425,1.0040417,0.47265965
32514,F4M,PV Array Mismatch (Med),Vdc,Vabc,ib,5.5746646,-0.23621236,-0.2226722
32515,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ib,2.4408987,-0.1682161,-0.12035544
32516,F6M,MPPT Controller Fault (Med),Vdc,Vpv,ia,1.402475,-0.49618903,0.38750097
32517,F3M,Grid Anomaly (Med),Vdc,ia,Vabc,5.829604,1.219225,0.512839
32518,F4M,PV Array Mismatch (Med),Vdc,ia,Vpv,4.844042,-0.16087535,0.14077167
32519,F4L,PV Array Mismatch (Low),Vdc,Vabc,ia,6.0122466,-0.33791414,0.2886094
32520,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,3.199585,-0.39844716,-0.22919264
32521,F7M,Boost Converter Controller Fault (Med),Vdc,ib,Vpv,3.9721692,0.19576122,-0.10047445
32522,F3L,Grid Anomaly (Low),Vdc,Vabc,ic,6.520055,0.5301747,-0.4784034
32523,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,4.2516084,0.40999478,-0.09950051
32524,F2M,Feedback Sensor Fault (Med),Vdc,ib,ic,-1.5224382,-0.60080546,-0.34177703
32525,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.081326,0.7992701,0.38719904
32526,F4M,PV Array Mismatch (Med),Vdc,ic,ia,5.4812865,0.5657179,-0.38738695
32527,F4L,PV Array Mismatch (Low),Vdc,ib,Vabc,4.0630035,0.4316239,0.3875818
32528,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,3.5339923,0.46580905,0.23453571
32529,F7M,Boost Converter Controller Fault (Med),Vdc,ib,ia,3.900351,0.49041367,-0.19422899
32530,F6L,MPPT Controller Fault (Low),Vdc,ib,ia,1.7518831,-0.31061414,-0.25906816
32531,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,1.3747169,-0.6207993,0.34412053
32532,F4L,PV Array Mismatch (Low),Vdc,ia,ib,4.929118,0.5264696,0.3836641
32533,F7L,Boost Converter Controller Fault (Low),Vdc,ia,Vabc,5.3563023,0.4107674,0.14851274
32534,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,4.35607,1.0520924,-0.21211444
32535,F4M,PV Array Mismatch (Med),Vdc,ia,ic,1.3225274,0.30530214,0.25028503
32536,F1M,Inverter Fault (Med),Vpv,Vdc,ic,8.399499,1.404396,0.47254676
32537,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,0.9930458,-0.32530797,0.22998033
32538,F6L,MPPT Controller Fault (Low),Vdc,ib,Vabc,2.0878656,0.8434595,0.64676744
32539,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.3928847,0.8719099,0.359664
32540,F4L,PV Array Mismatch (Low),Vdc,ib,ia,0.5023621,0.4743039,0.40003452
32541,F6L,MPPT Controller Fault (Low),Vdc,ib,ia,2.8257945,-0.62548465,-0.5052931
32542,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8088806,1.1608583,0.7873826
32543,F6L,MPPT Controller Fault (Low),Vdc,ia,ic,5.6355815,0.55979407,-0.2608553
32544,F6M,MPPT Controller Fault (Med),Vdc,ib,Vabc,2.748633,-0.6163676,0.3018888
32545,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,3.4260836,0.33095017,-0.23231827
32546,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,3.8563259,-0.44880676,-0.33077437
32547,F3M,Grid Anomaly (Med),Vdc,ia,Vabc,6.021466,-1.267625,0.73747617
32548,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,2.4848452,0.8616729,-0.21619993
32549,F4L,PV Array Mismatch (Low),Vdc,Vpv,ia,4.0169864,-0.5610959,0.46520844
32550,F1L,Inverter Fault (Low),ic,Vabc,Vpv,1.871863,0.63236374,-0.5346353
32551,F6L,MPPT Controller Fault (Low),Vdc,ib,ic,3.6370978,1.1851054,-0.42828685
32552,F7L,Boost Converter Controller Fault (Low),Vdc,ib,ia,5.3427396,0.49092895,-0.19475141
32553,F4L,PV Array Mismatch (Low),Vdc,ic,Vabc,3.9465067,0.24204813,0.2318002
32554,F4M,PV Array Mismatch (Med),Vdc,Vabc,ia,5.2682214,0.42291185,0.3151156
32555,F4M,PV Array Mismatch (Med),Vdc,ic,ib,2.0672069,-0.4103239,-0.41028988
32556,F6M,MPPT Controller Fault (Med),Vdc,Vabc,ia,3.575773,-0.31111953,-0.10402155
32557,F4M,PV Array Mismatch (Med),Vdc,ia,ib,5.285751,0.39370602,-0.19953005
32558,F2L,Feedback Sensor Fault (Low),ia,Vdc,ic,3.8418224,3.3437264,-2.3486288
32559,F2M,Feedback Sensor Fault (Med),ib,Vdc,Vpv,5.3820257,2.8573864,1.0568715
32560,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,3.4456518,-0.5606474,0.20968278
32561,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,2.2507334,0.21578297,0.18763845
32562,F1L,Inverter Fault (Low),ic,ia,Vabc,3.4278548,0.88681805,0.7300296
32563,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,3.4592874,0.5323591,-0.39859796
32564,F7M,Boost Converter Controller Fault (Med),Vdc,ic,Vpv,3.094692,-1.7072965,0.25128675
32565,F1L,Inverter Fault (Low),ic,ib,Vdc,1.3660076,1.0035774,-0.45358703
32566,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,0.9989114,0.45497653,-0.42200026
32567,F6M,MPPT Controller Fault (Med),Vdc,ic,Vabc,3.8747842,-0.66349155,-0.15911126
32568,F1L,Inverter Fault (Low),ic,ia,ib,3.3754675,1.1878,0.81791586
32569,F1L,Inverter Fault (Low),ic,ia,ib,3.3918278,1.297569,0.7534258
32570,F1L,Inverter Fault (Low),Vdc,ic,ib,2.64018,2.0752835,1.1548836
32571,F4M,PV Array Mismatch (Med),Vdc,ia,ib,1.2159771,1.1930928,-0.7220706
32572,F1L,Inverter Fault (Low),ic,Vdc,ib,3.7148745,3.0733001,1.1446201
32573,F4M,PV Array Mismatch (Med),ia,Vdc,Vabc,1.3503615,1.0318397,0.23937646
32574,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,1.7148035,0.46378312,-0.3460024
32575,F7L,Boost Converter Controller Fault (Low),Vdc,ia,Vabc,2.626654,0.6148693,-0.21854255
32576,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,3.9151,-0.37485078,-0.15455492
32577,F4M,PV Array Mismatch (Med),Vdc,ic,Vabc,4.00006,0.37975073,0.1647812
32578,F4L,PV Array Mismatch (Low),Vdc,ia,Vabc,4.174108,-1.3684307,0.46351922
32579,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,4.8276844,0.44042358,0.25729385
32580,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,4.5043836,0.6609367,-0.103667766
32581,F2L,Feedback Sensor Fault (Low),ib,Vdc,ic,3.342561,2.5052197,-0.99188113
32582,F4L,PV Array Mismatch (Low),Vabc,Vdc,ib,-0.6959463,0.64086217,0.63532525
32583,F1L,Inverter Fault (Low),ic,Vdc,ib,3.4123769,3.4039693,0.63192725
32584,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,3.6301143,0.59575874,0.5339864
32585,F4M,PV Array Mismatch (Med),Vdc,ib,Vpv,4.9067373,-0.23737973,-0.22363764
32586,F7L,Boost Converter Controller Fault (Low),Vdc,Vabc,ic,5.219018,-0.28867236,-0.21271369
32587,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,4.5776,-0.39006174,-0.14135855
32588,F1L,Inverter Fault (Low),Vdc,ic,Vabc,2.7535744,0.8736712,0.5109966
32589,F4L,PV Array Mismatch (Low),ib,Vpv,Vdc,0.65477115,0.6320668,0.5687757
32590,F7M,Boost Converter Controller Fault (Med),Vdc,ib,ia,3.9129999,0.54331857,-0.083175965
32591,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,1.7070068,0.8488883,-0.18733293
32592,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,4.08177,-0.6792336,-0.5958635
32593,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,3.8406067,-0.52644444,0.28380668
32594,F1L,Inverter Fault (Low),Vdc,ic,ia,3.972013,2.2844892,0.9253156
32595,F3M,Grid Anomaly (Med),Vdc,ic,ia,5.3396096,-0.52791405,0.42772445
32596,F4M,PV Array Mismatch (Med),Vdc,ia,ib,5.2804923,0.71872586,-0.24519815
32597,F7L,Boost Converter Controller Fault (Low),Vdc,ia,ic,5.337,0.40169373,0.12693036
32598,F1L,Inverter Fault (Low),Vdc,ia,ic,3.7809052,-1.6006869,1.467854
32599,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,1.4028765,-0.5187876,0.40810335
32600,F6L,MPPT Controller Fault (Low),Vdc,ib,ic,3.3102324,0.7647083,-0.27043793
32601,F4L,PV Array Mismatch (Low),Vdc,ib,Vabc,0.61002713,0.47876382,0.20557334
32602,F1L,Inverter Fault (Low),ic,ia,ib,3.5142212,1.0899767,0.5441741
32603,F2L,Feedback Sensor Fault (Low),ic,ib,ia,7.3197513,-2.3102417,-1.7800102
32604,F7L,Boost Converter Controller Fault (Low),Vdc,ia,Vabc,2.9211428,0.41890854,0.27642152
32605,F6L,MPPT Controller Fault (Low),Vdc,ia,ib,1.7309753,0.5293538,0.07609865
32606,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ia,4.608312,0.22159544,0.2069166
32607,F3L,Grid Anomaly (Low),Vdc,ia,ic,7.127377,2.3997965,-0.51632303
32608,F3M,Grid Anomaly (Med),Vdc,Vabc,ia,5.4088163,0.7223576,0.36176923
32609,F4L,PV Array Mismatch (Low),Vdc,ic,ib,2.7556086,-1.3147235,0.31722116
32610,F4L,PV Array Mismatch (Low),Vdc,Vabc,ia,3.6892598,0.77996415,0.24858734
32611,F1L,Inverter Fault (Low),ic,ia,ib,2.4903388,0.98848057,0.8934426
32612,F6M,MPPT Controller Fault (Med),Vdc,ic,ib,5.250215,-0.2812139,0.18694487
32613,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ib,4.586917,0.37835416,0.15950719
32614,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ia,-1.6954072,0.31025308,-0.26619333
32615,F1L,Inverter Fault (Low),Vdc,ib,ic,2.3360786,-2.0955634,0.83962977
32616,F6M,MPPT Controller Fault (Med),Vdc,ic,Vpv,4.15648,0.516141,-0.359287
32617,F2L,Feedback Sensor Fault (Low),ic,ia,ib,-3.453886,2.042449,1.9751896
32618,F4L,PV Array Mismatch (Low),Vdc,Vpv,ic,5.8157463,-0.65377176,-0.46567982
32619,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,3.981948,-0.49654213,0.34243163
32620,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,4.5947437,0.2719175,0.081443086
32621,F4M,PV Array Mismatch (Med),Vdc,ia,Vabc,5.81589,1.477902,0.26501843
32622,F6M,MPPT Controller Fault (Med),Vdc,ic,ib,3.8394394,-0.61212176,0.17928328
32623,F4M,PV Array Mismatch (Med),Vdc,ic,ia,5.696996,0.51610476,-0.42906383
32624,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,4.0294466,0.7680887,0.46833676
32625,F1L,Inverter Fault (Low),ic,Vabc,Vpv,1.8721032,0.674139,-0.5151767
32626,F3L,Grid Anomaly (Low),Vdc,Vabc,Vpv,6.0011787,0.65703607,0.21791068
32627,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,5.6081967,0.43808776,-0.33542037
32628,F1L,Inverter Fault (Low),ic,Vdc,ia,2.675836,-1.7094983,-1.0711116
32629,F3L,Grid Anomaly (Low),Vdc,Vpv,Vabc,6.542759,0.6122869,-0.43389294
32630,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,3.80798,-0.65286565,-0.3658449
32631,F6M,MPPT Controller Fault (Med),Vdc,ib,Vabc,4.255399,-0.49519122,0.14900218
32632,F4M,PV Array Mismatch (Med),Vdc,ia,Vpv,1.2276165,0.7961695,0.36333573
32633,F7M,Boost Converter Controller Fault (Med),Vdc,ia,ib,-0.62615544,0.33675382,-0.33139864
32634,F4M,PV Array Mismatch (Med),Vdc,ib,ia,1.485237,0.41709018,0.3385406
32635,F4L,PV Array Mismatch (Low),Vdc,ib,Vpv,5.3604136,0.43304905,0.40730074
32636,F3L,Grid Anomaly (Low),Vdc,ib,Vpv,6.5331993,1.7882774,0.47903457
32637,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,4.1611967,0.89191115,0.32773787
32638,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,3.930232,-0.78349864,-0.2805807
32639,F1L,Inverter Fault (Low),ic,ia,Vdc,3.2570183,1.1574626,1.1192902
32640,F4M,PV Array Mismatch (Med),Vdc,Vpv,Vabc,5.729757,-0.39753678,-0.22032195
32641,F3L,Grid Anomaly (Low),Vdc,Vpv,ic,7.3363643,-0.73205435,-0.2927651
32642,F4L,PV Array Mismatch (Low),Vdc,ib,Vabc,3.6133692,-0.32785094,0.22819111
32643,F4M,PV Array Mismatch (Med),Vdc,ic,ib,5.497739,0.43957803,-0.2013517
32644,F4L,PV Array Mismatch (Low),Vdc,ia,Vpv,4.6236386,0.45702702,-0.4483469
32645,F1L,Inverter Fault (Low),ic,ia,ib,1.7461301,0.6597397,0.39407203
32646,F3L,Grid Anomaly (Low),Vdc,Vpv,Vabc,7.192634,-0.6195453,0.15407157
32647,F6M,MPPT Controller Fault (Med),Vdc,Vpv,ia,1.4933935,-0.2353743,-0.18008946
32648,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,4.3331637,0.98176545,0.25974032
32649,F6M,MPPT Controller Fault (Med),Vdc,ia,ib,5.033518,0.24745513,0.07009006
32650,F4L,PV Array Mismatch (Low),Vdc,ib,Vabc,4.4747,-0.371889,0.2665533
32651,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,4.0589213,0.26242918,-0.1955219
32652,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,2.8701773,0.41537404,-0.313637
32653,F6L,MPPT Controller Fault (Low),Vdc,Vabc,ic,2.0390449,0.8995923,0.54569256
32654,F6M,MPPT Controller Fault (Med),Vdc,ib,ia,4.416261,-0.4186495,-0.34416628
32655,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,0.8225963,0.4753086,0.3139242
32656,F3L,Grid Anomaly (Low),Vdc,ia,ic,5.024162,1.8857876,-0.5033503
32657,F1L,Inverter Fault (Low),ib,Vdc,ic,3.209615,1.7479373,-1.0696131
32658,F7L,Boost Converter Controller Fault (Low),Vdc,ib,ic,2.5256445,-0.23597032,0.22726524
32659,F6M,MPPT Controller Fault (Med),Vdc,ic,ib,4.4296265,-0.3339982,0.23075204
32660,F3L,Grid Anomaly (Low),Vdc,Vabc,ic,4.6404414,-1.2486777,-0.4176888
32661,F4L,PV Array Mismatch (Low),Vdc,ia,Vabc,4.649136,0.42320684,0.39333397
32662,F5L,PV Array Mismatch (Low),ic,Vpv,Vdc,4.436073,-3.869665,-0.7672302
32663,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,3.9334064,0.3562732,0.17920451
32664,F6L,MPPT Controller Fault (Low),Vdc,ic,ib,2.7154648,0.8263301,-0.7931481
32665,F6L,MPPT Controller Fault (Low),Vdc,ic,Vpv,4.015544,-0.077785425,0.0634803
32666,F4L,PV Array Mismatch (Low),Vdc,ib,Vabc,4.956214,0.41123554,0.29225737
32667,F2L,Feedback Sensor Fault (Low),ic,Vdc,ib,5.972828,-2.7619522,-1.8193231
32668,F6L,MPPT Controller Fault (Low),Vdc,ic,ia,5.6005483,0.4013464,0.23077792
32669,F4M,PV Array Mismatch (Med),Vdc,ia,ic,5.936586,-0.22558261,0.18002738
32670,F6M,MPPT Controller Fault (Med),Vdc,ia,Vpv,1.7866838,0.33122206,0.23551463
32671,F4M,PV Array Mismatch (Med),Vdc,ic,Vpv,5.1765695,0.3942035,0.13647912
32672,F6L,MPPT Controller Fault (Low),Vdc,Vabc,ia,3.797956,-0.31790042,-0.25658843
32673,F4L,PV Array Mismatch (Low),Vdc,Vabc,Vpv,3.9195015,-0.43827084,-0.43383446
32674,F1L,Inverter Fault (Low),ic,ia,Vdc,1.7504752,0.8804006,0.6041703
32675,F1L,Inverter Fault (Low),ic,ia,ib,2.6868322,0.95975035,0.9281345
32676,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,3.813805,0.8428366,-0.2066253
32677,F1L,Inverter Fault (Low),ic,ia,Vdc,3.6148767,1.1596766,1.147358
32678,F7M,Boost Converter Controller Fault (Med),Vdc,ic,ib,3.4087431,0.7651069,-0.24496914
32679,F4L,PV Array Mismatch (Low),ib,Vpv,Vdc,0.6554632,0.6320668,0.5687757
32680,F1L,Inverter Fault (Low),ic,ib,ia,2.970358,1.1323587,0.62407374
32681,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,4.427272,0.7668935,-0.3163898
32682,F1M,Inverter Fault (Med),Vpv,Vdc,ic,8.383742,0.9456335,0.47844085
32683,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491136,-0.806161,0.5253779
32684,F1L,Inverter Fault (Low),ic,ib,ia,3.3299606,1.0266747,0.7760419
32685,F3L,Grid Anomaly (Low),Vdc,ia,Vpv,6.8758316,1.9839694,-0.5887297
32686,F4L,PV Array Mismatch (Low),Vdc,Vpv,ib,-2.5144093,0.5552098,0.38676423
32687,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8011854,-0.8056332,0.57191396
32688,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,1.3557712,1.0019199,-0.2147745
32689,F6M,MPPT Controller Fault (Med),Vdc,ic,Vabc,3.959237,0.38053074,-0.19673806
32690,F6M,MPPT Controller Fault (Med),Vdc,ia,Vabc,3.9977396,0.37453896,-0.21583611
32691,F4L,PV Array Mismatch (Low),Vdc,Vpv,ic,5.2037206,0.27245474,-0.22891457
32692,F7M,Boost Converter Controller Fault (Med),Vdc,Vabc,ib,1.8378769,0.98387265,0.4708132
32693,F4M,PV Array Mismatch (Med),Vdc,ia,Vabc,5.538123,-0.28621522,-0.16790974
32694,F4M,PV Array Mismatch (Med),Vdc,ib,ic,4.6305547,-0.65508914,0.37010944
32695,F4L,PV Array Mismatch (Low),Vdc,ia,ib,0.58834743,0.5051785,0.40944108
32696,F3L,Grid Anomaly (Low),Vdc,ib,Vpv,3.3413234,2.178318,0.69502956
32697,F4M,PV Array Mismatch (Med),Vdc,ic,Vabc,4.632598,-0.69197005,0.33568507
32698,F1L,Inverter Fault (Low),ic,Vdc,Vabc,3.4379065,3.0871027,0.4330255
32699,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,4.384733,0.45444047,0.30154112
32700,F6M,MPPT Controller Fault (Med),Vdc,ia,Vpv,4.3630676,-0.34477276,-0.24568161
32701,F6M,MPPT Controller Fault (Med),Vdc,ib,ic,2.721702,0.48412743,-0.06375719
32702,F6L,MPPT Controller Fault (Low),Vdc,ib,Vabc,5.8486686,-0.70181197,-0.18612012
32703,F4L,PV Array Mismatch (Low),Vdc,ic,Vabc,4.000072,-0.3819877,0.28575104
32704,F3L,Grid Anomaly (Low),Vdc,ia,Vpv,6.47823,1.32984,-0.39099416
32705,F7L,Boost Converter Controller Fault (Low),Vdc,Vabc,ic,5.4356236,0.24026246,0.1742196
32706,F4L,PV Array Mismatch (Low),Vdc,Vpv,ic,5.90494,-0.7079419,-0.419982
32707,F3M,Grid Anomaly (Med),Vdc,ia,Vpv,6.830243,-0.5992725,0.34622365
32708,F2L,Feedback Sensor Fault (Low),ia,Vdc,ib,4.1135316,2.783939,-1.1776856
32709,F4L,PV Array Mismatch (Low),Vdc,ia,ic,4.592359,0.738979,-0.4125785
32710,F4L,PV Array Mismatch (Low),Vdc,ib,Vpv,5.8082547,0.5041076,0.3078165
32711,F1L,Inverter Fault (Low),ic,ia,ib,3.5798306,0.9924966,0.6333513
32712,F4M,PV Array Mismatch (Med),Vdc,ic,ib,4.0904064,0.49725732,0.18027453
32713,F3L,Grid Anomaly (Low),Vdc,Vpv,Vabc,6.4339466,-0.44756454,0.42248103
32714,F6L,MPPT Controller Fault (Low),Vdc,Vabc,ic,2.8065841,-0.33822584,0.1987963
32715,F6M,MPPT Controller Fault (Med),Vdc,ic,ia,1.1652056,1.0798346,-0.33708408
32716,F4L,PV Array Mismatch (Low),Vabc,ib,Vpv,-0.6521277,0.6352402,0.62455344
32717,F4L,PV Array Mismatch (Low),Vabc,ib,Vdc,-0.6754686,0.64332587,0.61652243
32718,F4L,PV Array Mismatch (Low),Vdc,Vpv,Vabc,3.8966353,-0.48691788,0.2837427
32719,F6M,MPPT Controller Fault (Med),Vdc,ia,ic,4.893911,0.44502565,-0.25043017
32720,F3M,Grid Anomaly (Med),Vdc,ic,Vpv,2.4948034,-0.7632213,0.5404017
32721,F1M,Inverter Fault (Med),Vpv,Vdc,ic,8.576939,0.9670565,0.69579214
32722,F6L,MPPT Controller Fault (Low),ic,Vdc,ib,1.3966078,1.1992623,-0.5687546
32723,F2M,Feedback Sensor Fault (Med),ib,Vdc,ia,7.159709,-2.1624377,-1.7056571
32724,F4L,PV Array Mismatch (Low),Vabc,Vdc,ic,0.9907205,0.83455795,0.25366947
32725,F4M,PV Array Mismatch (Med),ia,Vdc,Vabc,1.824686,1.071056,-0.2719348
32726,F7L,Boost Converter Controller Fault (Low),Vdc,ia,ic,5.3988633,-0.12659693,0.1006626
32727,F6L,MPPT Controller Fault (Low),Vdc,ib,ic,4.7669253,1.1794895,0.53062505
32728,F6L,MPPT Controller Fault (Low),Vdc,ic,Vabc,4.209443,-0.7888389,-0.29360676
32729,F1L,Inverter Fault (Low),Vdc,ic,ib,2.6091845,2.3898468,1.044874
32730,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8491136,-0.806161,0.5254883
32731,F4M,PV Array Mismatch (Med),Vdc,ib,ic,0.9671154,-0.7887691,0.5406554
32732,F1L,Inverter Fault (Low),ic,ia,ib,3.919811,0.62068015,0.57174814
32733,F4M,PV Array Mismatch (Med),Vdc,ia,Vabc,5.904453,0.46138984,-0.28468853
32734,F3M,Grid Anomaly (Med),Vdc,Vabc,Vpv,5.468805,0.33419013,-0.2212635
32735,F1L,Inverter Fault (Low),ic,Vdc,ia,1.8783715,-0.812974,0.52622956
32736,F4M,PV Array Mismatch (Med),Vdc,ic,ia,1.5665087,0.6233947,-0.18221729
32737,F7L,Boost Converter Controller Fault (Low),Vdc,ia,Vabc,2.7042854,0.26362398,0.23014262
32738,F7M,Boost Converter Controller Fault (Med),Vdc,Vabc,ia,2.4110403,-0.24785882,-0.24389194
32739,F3M,Grid Anomaly (Med),Vdc,ic,ia,5.190255,-0.6743388,0.30740634
32740,F1M,Inverter Fault (Med),Vpv,Vdc,ic,8.534856,1.3012117,0.46548057
32741,F1L,Inverter Fault (Low),ic,Vdc,ia,3.6348119,1.1772809,0.9913243
32742,F1M,Inverter Fault (Med),Vpv,Vdc,ic,8.509582,1.3972596,0.35749257
32743,F7L,Boost Converter Controller Fault (Low),Vdc,ia,Vabc,5.381777,0.49556008,0.22318643
32744,F1L,Inverter Fault (Low),ic,Vdc,ia,1.9464041,-0.818197,0.5080555
32745,F3L,Grid Anomaly (Low),Vdc,ib,ic,5.9536843,0.9399406,-0.43264443
